Année	Série	Lieu	Session	Sujet
2003	ES	POLYNÉSIE	REMPLACEMENT	L'originalité suffit-elle à faire la valeur d'une oeuvre d'art ?
2003	L	POLYNÉSIE	REMPLACEMENT	D'où viennent nos connaissances ?
2003	L	POLYNÉSIE	REMPLACEMENT	Pour se libérer du passé faut-il l'oublier ?
2003	S	POLYNÉSIE	REMPLACEMENT	L'interdit est-il une condition de la liberté ?
2003	S	POLYNÉSIE	REMPLACEMENT	Connaître est-ce nécessairement expliquer ?
2003	TECHN.	POLYNÉSIE	REMPLACEMENT	L'art n'a-t-il pour but que le plaisir ?
2003	TECHN.	POLYNÉSIE	REMPLACEMENT	La technique est-elle moralement neutre ?
2004	ES	AMÉRIQUE DU NORD	NORMALE	Peut-on être à la fois libre et heureux ?
2004	ES	AMÉRIQUE DU NORD	NORMALE	L'activité artistique est-elle un travail ?
2004	L	AMÉRIQUE DU NORD	NORMALE	Le langage est-il une invention humaine ?
2004	L	AMÉRIQUE DU NORD	NORMALE	L'esprit cesse-t-il d'être libre lorsque la vérité s'impose à lui ?
2004	S	AMÉRIQUE DU NORD	NORMALE	L'État est-il menacé quand les citoyens discutent les lois ?
2004	S	AMÉRIQUE DU NORD	NORMALE	Y a-t-il des désirs naturels ?
2004	ES	AMÉRIQUE DU SUD	NORMALE	En quoi l'homme est-il un être de parole ?
2004	ES	AMÉRIQUE DU SUD	NORMALE	N'est-on heureux que par hasard ?
2004	L	AMÉRIQUE DU SUD	NORMALE	Quelles leçons pouvons-nous tirer de nos expériences ?
2004	L	AMÉRIQUE DU SUD	NORMALE	La loi doit-elle être la même pour tous ?
2004	S	AMÉRIQUE DU SUD	NORMALE	Pour connaître la vérité, faut-il nécessairement passer par l'erreur ?
2004	S	AMÉRIQUE DU SUD	NORMALE	L'art peut-il être défini comme la production du beau ?
2004	ES	ANTILLES	NORMALE	L'oeuvre d'art doit-elle d'abord plaire ?
2004	ES	ANTILLES	NORMALE	Y a-t-il des vérités indiscutables ?
2004	L	ANTILLES	NORMALE	Un homme peut-il perdre tous ses droits ?
2004	L	ANTILLES	NORMALE	La connaissance historique est-elle essentiellement interprétative ?
2004	S	ANTILLES	NORMALE	Une société sans État est-elle possible ?
2004	S	ANTILLES	NORMALE	Le désir est-il un obstacle à la liberté ?
2004	STI AA	ANTILLES	NORMALE	Faut-il chercher la vérité au-delà des apparences ?
2004	STI AA	ANTILLES	NORMALE	L'art n'est-il qu'un luxe ?
2004	TECHN.	ANTILLES	NORMALE	Le développement technique est-il sans fin ?
2004	TECHN.	ANTILLES	NORMALE	Peut-on tirer des leçons de l'histoire ?
2004	ES	ANTILLES	REMPLACEMENT	Peut-on séparer penser et parler ?
2004	ES	ANTILLES	REMPLACEMENT	Notre bonheur doit-il quelque chose à la chance ?
2004	L	ANTILLES	REMPLACEMENT	Doit-on apprendre à percevoir ?
2004	L	ANTILLES	REMPLACEMENT	Nos relations avec autrui sont-elles nécessairement conflictuelles ?
2004	S	ANTILLES	REMPLACEMENT	Le travail n'est-il qu'un moyen de subsistance ?
2004	S	ANTILLES	REMPLACEMENT	Est-ce à moi de juger mes actes ?
2004	TECHN.	ANTILLES	REMPLACEMENT	Une société peut-elle se passer d'artistes ?
2004	TECHN.	ANTILLES	REMPLACEMENT	Sommes-nous responsables de nos erreurs ?
2004	L	ÉTRANGER GROUPE 1	NORMALE	Y a-t-il de bonnes techniques et de mauvaises ?
2004	L	ÉTRANGER GROUPE 1	NORMALE	Apprend-on à percevoir ?
2004	S	ÉTRANGER GROUPE 1	NORMALE	La liberté requiert-elle l'extinction du désir ?
2004	S	ÉTRANGER GROUPE 1	NORMALE	Le vivant est-il un objet de science comme un autre ?
2004	TECHN.	ÉTRANGER GROUPE 1	NORMALE	La liberté s'oppose-t-elle à la sécurité ?
2004	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Faut-il se méfier de sa conscience ?
2004	ES	INDE	NORMALE	La raison n'a-t-elle pour fin que la connaissance du réel ?
2004	ES	INDE	NORMALE	Puis-je juger la culture à laquelle j'appartiens ?
2004	L	INDE	NORMALE	Y a-t-il une connaissance rationnelle de ce qui change ?
2004	L	INDE	NORMALE	Comment justifier le respect d'autrui ?
2004	S	INDE	NORMALE	L'hypothèse de l'inconscient rend-elle inutile la recherche d'une maîtrise des désirs ?
2004	S	INDE	NORMALE	La raison se reconnaît-elle dans la technique ?
2004	TECHN.	INDE	NORMALE	Ce qui est naturel peut-il être mauvais ?
2004	TECHN.	INDE	NORMALE	L'art est-il un luxe ?
2004	ES	JAPON	NORMALE	Peut-on remettre en question une vérité établie scientifiquement ?
2004	ES	JAPON	NORMALE	L'esprit religieux ne se manifeste-t-il que dans les religions ?
2004	L	JAPON	NORMALE	La tolérance va-t-elle jusqu'à laisser autrui dans son erreur ?
2004	L	JAPON	NORMALE	L'histoire suppose-t-elle nécessairement de la violence ?
2004	S	JAPON	NORMALE	La religion est-elle étrangère à la raison ?
2004	S	JAPON	NORMALE	Faut-il connaître l'intention d'un artiste pour juger son oeuvre ?
2004	ES	LA RÉUNION	NORMALE	Une interprétation est-elle nécessairement subjective ?
2004	ES	LA RÉUNION	NORMALE	Toute relation à autrui est-elle porteuse de conflits ?
2004	L	LA RÉUNION	NORMALE	Faut-il tout interpréter ?
2004	L	LA RÉUNION	NORMALE	Le bonheur n'est-il que dans l'attente du bonheur ?
2004	S	LA RÉUNION	NORMALE	Les hommes peuvent-ils s'associer sans renoncer à leur liberté ?
2004	S	LA RÉUNION	NORMALE	Peut-on expliquer la croyance religieuse sans la détruire ?
2004	STI AA	LA RÉUNION	NORMALE	La religion n'a-t-elle de fonction que sociale ?
2004	STI AA	LA RÉUNION	NORMALE	La beauté est-elle la seule fin de l'art ?
2004	TECHN.	LA RÉUNION	NORMALE	Suffit-il de suivre l'opinion dominante pour atteindre la vérité ?
2004	TECHN.	LA RÉUNION	NORMALE	À quels obstacles se heurte l'historien quand il écrit l'histoire ?
2004	ES	LIBAN	NORMALE	L'État doit-il garantir la justice dans les échanges ?
2004	ES	LIBAN	NORMALE	Peut-on faire son devoir par habitude ?
2004	L	LIBAN	NORMALE	Y a-t-il de faux désirs ?
2004	L	LIBAN	NORMALE	Peut-on connaître le vivant sans le dénaturer ?
2004	S	LIBAN	NORMALE	La religion est-elle essentielle à l'homme ?
2004	S	LIBAN	NORMALE	Une oeuvre d'art est-elle un message ?
2004	ES	MÉTROPOLE	NORMALE	Qu'est-ce que comprendre autrui ?
2004	ES	MÉTROPOLE	NORMALE	Toute vérité est-elle démontrable ?
2004	L	MÉTROPOLE	NORMALE	Doit-on tout attendre de l'État ?
2004	L	MÉTROPOLE	NORMALE	La notion d'inconscient psychique est-elle contradictoire ?
2004	S	MÉTROPOLE	NORMALE	Les hommes ont-ils besoin d'être gouvernés ?
2004	S	MÉTROPOLE	NORMALE	Faut-il chercher à tout démontrer ?
2004	STI AA	MÉTROPOLE	NORMALE	La discussion est-elle source de vérité ?
2004	STI AA	MÉTROPOLE	NORMALE	Que respecte-t-on en obéissant au droit : la force ou la justice ?
2004	TECHN.	MÉTROPOLE	NORMALE	L'artiste ne cherche-t-il qu'à divertir ?
2004	TECHN.	MÉTROPOLE	NORMALE	Peut-on être esclave d'un objet technique ?
2004	TMD	MÉTROPOLE	NORMALE	Est-ce par crainte que l'on obéit aux lois ?
2004	TMD	MÉTROPOLE	NORMALE	Peut-on penser sans les mots ?
2004	ES	MÉTROPOLE	REMPLACEMENT	Les hommes savent-ils l'histoire qu'ils font ?
2004	ES	MÉTROPOLE	REMPLACEMENT	L'oeuvre d'art est-elle une expression privilégiée de l'esprit ?
2004	L	MÉTROPOLE	REMPLACEMENT	Pour être juste est-il nécessaire de renoncer à son intérêt ?
2004	L	MÉTROPOLE	REMPLACEMENT	Les historiens peuvent-ils éviter d'interpréter ?
2004	S	MÉTROPOLE	REMPLACEMENT	Peut-on cesser de désirer ?
2004	S	MÉTROPOLE	REMPLACEMENT	L'artiste travaille-t-il ?
2004	TECHN.	MÉTROPOLE	REMPLACEMENT	La vérité est-elle toujours préférable à l'illusion ?
2004	TECHN.	MÉTROPOLE	REMPLACEMENT	Peut-on être trop libre ?
2004	TMD	MÉTROPOLE	REMPLACEMENT	Puis-je penser sans autrui ?
2004	TMD	MÉTROPOLE	REMPLACEMENT	Une oeuvre d'art s'explique-t-elle par son contexte historique ?
2004	TECHN.	MÉTROPOLE + LA RÉUNION	REMPLACEMENT	Est-il toujours raisonnable de douter ?
2004	TECHN.	MÉTROPOLE + LA RÉUNION	REMPLACEMENT	Pourquoi accordons-nous de la valeur aux objets techniques ?
2004	ES	NOUVELLE-CALÉDONIE	NORMALE	Est-on totalement libre dans l'interprétation d'une oeuvre d'art ?
2004	ES	NOUVELLE-CALÉDONIE	NORMALE	L'égalité des droits a-t-elle pour condition l'égalité économique ?
2004	L	NOUVELLE-CALÉDONIE	NORMALE	L'inconscient n'est-il qu'un moindre degré de conscience ?
2004	L	NOUVELLE-CALÉDONIE	NORMALE	Faut-il se défier de la langue courante pour penser correctement ?
2004	S	NOUVELLE-CALÉDONIE	NORMALE	La vérité est-elle la valeur suprême ?
2004	S	NOUVELLE-CALÉDONIE	NORMALE	De quel droit l'État exerce-t-il un pouvoir ?
2004	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	Qu'est-ce qu'un homme libre ?
2004	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	Pourquoi cherchons-nous à connaître la vérité ?
2004	ES	POLYNÉSIE	NORMALE	La morale doit-elle imposer des limites à la science ?
2004	ES	POLYNÉSIE	NORMALE	Ne vit-on en société que par nécessité ?
2004	L	POLYNÉSIE	NORMALE	Les inventions techniques ont-elles élargi le champ de nos devoirs ?
2004	L	POLYNÉSIE	NORMALE	Les mots nous éloignent-ils des autres ?
2004	S	POLYNÉSIE	NORMALE	Le doute est-il une imperfection de la raison ?
2004	S	POLYNÉSIE	NORMALE	Faut-il renoncer à ses désirs pour être libre ?
2004	TECHN.	POLYNÉSIE	NORMALE	L'homme est-il un animal dénaturé ?
2004	TECHN.	POLYNÉSIE	NORMALE	Peut-on admettre que toutes les créations artistiques se valent ?
2004	L	POLYNÉSIE	REMPLACEMENT	Toute oeuvre d'art n'est-elle que la confession de son auteur ?
2004	L	POLYNÉSIE	REMPLACEMENT	La morale peut-elle se définir comme l'art d'être heureux ?
2004	S	POLYNÉSIE	REMPLACEMENT	Peut-on séparer la politique de l'exigence de vérité ?
2004	S	POLYNÉSIE	REMPLACEMENT	Est-il juste de défendre ses droits par tous les moyens ?
2004	TECHN.	POLYNÉSIE	REMPLACEMENT	Ce qui est naturel a-t-il nécessairement plus de valeur que ce qui est artificiel ?
2004	TECHN.	POLYNÉSIE	REMPLACEMENT	Peut-on se libérer du passé ?
2005	L	AMÉRIQUE DU NORD	NORMALE	Un artiste doit-il être un créateur ?
2005	L	AMÉRIQUE DU NORD	NORMALE	Pour bien agir dans l'histoire, faut-il en comprendre le sens ?
2005	S	AMÉRIQUE DU NORD	NORMALE	La démonstration est-elle une condition de la science ?
2005	S	AMÉRIQUE DU NORD	NORMALE	Qu'est-ce que se cultiver ?
2005	ES	AMÉRIQUE DU SUD	NORMALE	Une société est-elle seulement un système d'échanges ?
2005	ES	AMÉRIQUE DU SUD	NORMALE	Une vie heureuse n'est-elle qu'une succession de plaisirs ?
2005	L	AMÉRIQUE DU SUD	NORMALE	Y a-t-il une explication rationnelle à tout ?
2005	L	AMÉRIQUE DU SUD	NORMALE	L'exigence de justice est-elle compatible avec l'existence des inégalités ?
2005	S	AMÉRIQUE DU SUD	NORMALE	L'État a-t-il tous les droits ?
2005	S	AMÉRIQUE DU SUD	NORMALE	Nos désirs peuvent-ils être comblés ?
2005	ES	ANTILLES	NORMALE	Peut-on perdre sa liberté ?
2005	ES	ANTILLES	NORMALE	Faut-il être seul pour être heureux ?
2005	L	ANTILLES	NORMALE	Peut-on être indifférent au bonheur ?
2005	L	ANTILLES	NORMALE	La culture met-elle fin à la nature ?
2005	S	ANTILLES	NORMALE	Tout dans le vivant peut-il être objet de science ?
2005	S	ANTILLES	NORMALE	Peut-on apprendre à créer ?
2005	STI AA	ANTILLES	NORMALE	Être juste, est-ce être neutre ?
2005	STI AA	ANTILLES	NORMALE	La religion unit-elle ou sépare-t-elle les hommes ?
2005	TECHN.	ANTILLES	NORMALE	Désobéir peut-il être un droit ?
2005	TECHN.	ANTILLES	NORMALE	La raison s'oppose-t-elle toujours au préjugé ?
2005	ES	ANTILLES	REMPLACEMENT	Peut-on apprendre â être juste ?
2005	ES	ANTILLES	REMPLACEMENT	Autrui est-il un autre moi-même ?
2005	L	ANTILLES	REMPLACEMENT	La langue est-elle un moyen d'expression comme un autre ?
2005	L	ANTILLES	REMPLACEMENT	Peut-on réduire le devoir moral à une obligation sociale ?
2005	S	ANTILLES	REMPLACEMENT	Faut-il se connaître soi-même pour bien agir ?
2005	S	ANTILLES	REMPLACEMENT	La raison peut-elle entièrement rendre compte du réel ?
2005	ES	ÉTRANGER GROUPE 1	NORMALE	La religion peut-elle n'être qu'une affaire privée ?
2005	ES	ÉTRANGER GROUPE 1	NORMALE	Une interprétation peut-elle prétendre à la vérité ?
2005	L	ÉTRANGER GROUPE 1	NORMALE	Pourquoi n'a-t-on pas le droit de se faire justice soi-même ?
2005	L	ÉTRANGER GROUPE 1	NORMALE	Notre perception des choses est-elle affaire de culture ?
2005	S	ÉTRANGER GROUPE 1	NORMALE	Le rôle de l'État est-il de définir le bien commun ?
2005	S	ÉTRANGER GROUPE 1	NORMALE	Nos désirs nous appartiennent-ils ?
2005	ES	INDE	NORMALE	Les échanges favorisent-ils la paix entre les hommes ?
2005	ES	INDE	NORMALE	Les hommes savent-ils ce qu'ils désirent ?
2005	L	INDE	NORMALE	Pourquoi conserver les oeuvres d'art ?
2005	L	INDE	NORMALE	Peut-on expérimenter sur le vivant ?
2005	S	INDE	NORMALE	Comment pouvons-nous juger d'une injustice ?
2005	S	INDE	NORMALE	La conscience de ce que nous sommes peut-elle faire obstacle à notre bonheur ?
2005	TECHN.	INDE	NORMALE	La nature a-t-elle des droits ?
2005	TECHN.	INDE	NORMALE	Y a-t-il lieu de distinguer l'art et la technique ?
2005	ES	JAPON	NORMALE	Les réussites techniques de l'homme peuvent-elles se retourner contre sa liberté ?
2005	ES	JAPON	NORMALE	Interprète-t-on à défaut de pouvoir démontrer ?
2005	L	JAPON	NORMALE	Ce qu'il y a de travail dans l'art est-il encore de l'art ?
2005	L	JAPON	NORMALE	Peut-on se connaître soi-même sans l'aide d'autrui ?
2005	S	JAPON	NORMALE	La raison s'oppose-t-elle nécessairement au désir ?
2005	S	JAPON	NORMALE	L'activité de l'esprit s'explique-t-elle par des causes matérielles ?
2005	S	LA RÉUNION	NORMALE	La vérité rend-elle heureux ?
2005	S	LA RÉUNION	NORMALE	Peut-on étudier l'esprit comme on étudie la matière ?
2005	S	LIBAN	NORMALE	En quoi la société a-t-elle besoin de savants ?
2005	S	LIBAN	NORMALE	Un être vivant peut-il être assimilé à une machine ?
2005	L	LIBAN	SECOURS	Faut-il se soucier de l'avenir ?
2005	L	LIBAN	SECOURS	Se croire libre, est-ce être inconscient ?
2005	ES	MÉTROPOLE	NORMALE	Qu'attendons-nous de la technique ?
2005	ES	MÉTROPOLE	NORMALE	L'action politique doit-elle être guidée par la connaissance de l'histoire ?
2005	L	MÉTROPOLE	NORMALE	Le juste et l'injuste ne sont-ils que des conventions ?
2005	L	MÉTROPOLE	NORMALE	Le langage ne sert-il qu'à communiquer ?
2005	S	MÉTROPOLE	NORMALE	Être libre, est-ce ne rencontrer aucun obstacle ?
2005	S	MÉTROPOLE	NORMALE	La sensibilité aux oeuvres d'art demande-t-elle à être éduquée ?
2005	STI AA	MÉTROPOLE	NORMALE	L'art nous mène-t-il au vrai ?
2005	STI AA	MÉTROPOLE	NORMALE	L'humanité peut-elle se concevoir sans religion ?
2005	TECHN.	MÉTROPOLE	NORMALE	Pourquoi voulons-nous être libres ?
2005	TECHN.	MÉTROPOLE	NORMALE	Raisonne-t-on bien quand on veut avoir raison à tout prix ?
2005	TMD	MÉTROPOLE	NORMALE	L'histoire peut-elle être une science ?
2005	TMD	MÉTROPOLE	NORMALE	La justice peut-elle se passer de la loi ?
2005	ES	MÉTROPOLE	REMPLACEMENT	Peut-on demander à la justice qu'elle nous venge ?
2005	ES	MÉTROPOLE	REMPLACEMENT	De quel bonheur sommes-nous capables ?
2005	L	MÉTROPOLE	REMPLACEMENT	La morale n'est-elle qu'interdictions ?
2005	L	MÉTROPOLE	REMPLACEMENT	Peut-on interpréter sans inventer ?
2005	S	MÉTROPOLE	REMPLACEMENT	Le réel se limite-t-il à ce que perçoivent nos sens ?
2005	S	MÉTROPOLE	REMPLACEMENT	L'art a-t-il besoin de modèle ?
2005	STI AA	MÉTROPOLE	REMPLACEMENT	L'histoire nous affranchit-elle de la nature ?
2005	STI AA	MÉTROPOLE	REMPLACEMENT	La loi est-elle indiscutable ?
2005	TECHN.	MÉTROPOLE	REMPLACEMENT	Que veut-on dire quand on parle de nature humaine ?
2005	TECHN.	MÉTROPOLE	REMPLACEMENT	La technique naît-elle de nos besoins ou de nos rêves ?
2005	TMD	MÉTROPOLE	REMPLACEMENT	Y a-t-il une vérité dans l'art ?
2005	TMD	MÉTROPOLE	REMPLACEMENT	Faut-il se plaindre des contraintes que le langage impose à la pensée ?
2005	ES	NOUVELLE-CALÉDONIE	NORMALE	Qui peut me dire ce que je dois faire ?
2005	ES	NOUVELLE-CALÉDONIE	NORMALE	Faut-il voir dans l'histoire humaine un progrès constant ?
2005	S	NOUVELLE-CALÉDONIE	NORMALE	Les valeurs morales sont-elles affaire de choix ?
2005	S	NOUVELLE-CALÉDONIE	NORMALE	La technique n'est-elle qu'une application de la science ?
2005	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	Beauté et utilité sont-elles incompatibles ?
2005	TECHN.	NOUVELLE-CALÉDONIE	NORMALE	Une même affirmation peut-elle être vraie aujourd'hui et fausse demain ?
2005	L	NOUVELLE-CALÉDONIE	SECOURS	Suffit-il d'être proche d'autrui pour le connaître ?
2005	L	NOUVELLE-CALÉDONIE	SECOURS	Les hommes peuvent-ils changer le cours de l'histoire ?
2005	ES	POLYNÉSIE	NORMALE	L'art est-il une interprétation du monde ?
2005	ES	POLYNÉSIE	NORMALE	Peut-on désirer ce qu'on ne connaît pas ?
2005	L	POLYNÉSIE	NORMALE	La justice est-elle affaire de morale ?
2005	L	POLYNÉSIE	NORMALE	Le jugement esthétique requiert-il de s'exercer dans la solitude ou dans la compagnie des hommes ?
2005	S	POLYNÉSIE	NORMALE	Suffit-il de traiter tous les hommes de la même façon pour être juste ?
2005	S	POLYNÉSIE	NORMALE	Connaître la vérité, est-ce découvrir le réel ?
2005	TECHN.	POLYNÉSIE	NORMALE	La connaissance de la vérité donne-t-elle du pouvoir ?
2005	TECHN.	POLYNÉSIE	NORMALE	La technique n'est-elle qu'un moyen ?
2005	ES	POLYNÉSIE	REMPLACEMENT	La technique nous impose-t-elle une conception du monde ?
2005	ES	POLYNÉSIE	REMPLACEMENT	Peut-on ne pas être l'auteur de ses pensées ?
2005	L	POLYNÉSIE	REMPLACEMENT	Suffit-il de suivre sa conscience pour être dans son droit ?
2005	L	POLYNÉSIE	REMPLACEMENT	La souffrance est-elle au cœur de l'existence ?
2005	S	POLYNÉSIE	REMPLACEMENT	Obéir aux lois, est-ce perdre sa liberté ?
2005	S	POLYNÉSIE	REMPLACEMENT	L'art peut-il être un moyen d'accéder à la vérité ?
2005	TECHN.	POLYNÉSIE	REMPLACEMENT	La technique ôte-t-elle à l'homme sa responsabilité ?
2005	TECHN.	POLYNÉSIE	REMPLACEMENT	L'art doit-il suivre la nature ?
2005	L	POLYNÉSIE	SECOURS	L'intérêt est-il l'unique lien social ?
2005	L	POLYNÉSIE	SECOURS	Peut-on être méchant et libre ?
2006	ES	AMÉRIQUE DU NORD	NORMALE	Ce qui est vrai est-il toujours vérifiable ?
2006	ES	AMÉRIQUE DU NORD	NORMALE	Est-il vrai que l'ignorant n'est pas libre ?
2006	ES	AMÉRIQUE DU NORD	NORMALE	Une oeuvre d'art nous fait-elle rencontrer le réel ?
2006	ES	AMÉRIQUE DU NORD	NORMALE	En transformant la matière, l'homme forme-t-il son esprit ?
2006	S	AMÉRIQUE DU NORD	NORMALE	La raison entre-t-elle nécessairement en conflit avec la religion ?
2006	S	AMÉRIQUE DU NORD	NORMALE	Peut-on démontrer qu'une oeuvre d'art est belle ?
2006	ES	ANTILLES	NORMALE	Peut-il y avoir des lois de l'histoire ?
2006	ES	ANTILLES	NORMALE	Agir par devoir, est-ce nécessairement bien agir ?
2006	L	ANTILLES	NORMALE	L'ignorant peut-il être libre ?
2006	L	ANTILLES	NORMALE	L'exigence morale est-elle un obstacle à la poursuite du bonheur ?
2006	S	ANTILLES	NORMALE	La matière est-elle plus facile à connaître que l'esprit ?
2006	S	ANTILLES	NORMALE	Le développement technique est-il une menace pour la liberté ?
2006	STI AA	ANTILLES	NORMALE	Peut-on vouloir ne pas être libre ?
2006	STI AA	ANTILLES	NORMALE	L'oeuvre d'art instruit-elle ?
2006	TECHN.	ANTILLES	NORMALE	Ai-je intérêt à la liberté d'autrui ?
2006	TECHN.	ANTILLES	NORMALE	Faut-il prendre la nature pour modèle ?
2006	ES	ÉTRANGER GROUPE 1	NORMALE	L'art peut-il être populaire ?
2006	ES	ÉTRANGER GROUPE 1	NORMALE	Le droit doit-il refléter l'évolution des mœurs ou la précéder ?
2006	L	ÉTRANGER GROUPE 1	NORMALE	Tous nos désirs sont-ils personnels ?
2006	L	ÉTRANGER GROUPE 1	NORMALE	Que reste-t-il du passé ?
2006	L	ÉTRANGER GROUPE 1	NORMALE	Y a-t-il progrès dans la culture ?
2006	L	ÉTRANGER GROUPE 1	NORMALE	La conformité au réel est-elle la marque de la vérité ?
2006	S	ÉTRANGER GROUPE 1	NORMALE	Y a-t-il du travail dans les oeuvres d'art ?
2006	S	ÉTRANGER GROUPE 1	NORMALE	Le réel résiste-t-il à la connaissance ?
2006	S	ÉTRANGER GROUPE 1	NORMALE	Suffit-il que son intention soit bonne pour qu'une action soit morale ?
2006	S	ÉTRANGER GROUPE 1	NORMALE	Les oeuvres d'art sont-elles éternelles ?
2006	TECHN.	ÉTRANGER GROUPE 1	NORMALE	La raison s'oppose-t-elle à toute forme de croyance ?
2006	TECHN.	ÉTRANGER GROUPE 1	NORMALE	L'art nous rend-il meilleurs ?
2006	ES	ÉTRANGER GROUPE 1	SECOURS	Pourrait-on désirer si rien n'était interdit ?
2006	ES	ÉTRANGER GROUPE 1	SECOURS	La politique peut-elle être un métier ?
2006	ES	INDE	NORMALE	L'esprit dépend-il de la matière ?
2006	ES	INDE	NORMALE	Peut-on reprocher à une oeuvre d'art d'être immorale ?
2006	L	INDE	NORMALE	Est-il nécessaire de parler pour être compris ?
2006	L	INDE	NORMALE	Le futur n'existe-t-il que dans notre pensée ?
2006	S	INDE	NORMALE	N'y a-t-il de démonstrations que scientifiques ?
2006	S	INDE	NORMALE	Une communauté politique n'est-elle qu'une communauté d'intérêts ?
2006	TECHN.	INDE	NORMALE	La liberté est-elle une illusion ?
2006	TECHN.	INDE	NORMALE	Admettre la relativité des vérités conduit-il à renoncer à toute idée de vérité ?
2006	ES	JAPON	NORMALE	Y a-t-il lieu d'opposer matière et esprit ?
